nid,type,language,uid,status,created,changed,comment,promote,moderate,sticky,tnid,translate,vid,revision_uid,title,body,teaser,log,revision_timestamp,format,name,picture,data,path,field_mp3['0']['fid'],field_mp3['0']['uid'],field_mp3['0']['filename'],field_mp3['0']['filepath'],field_mp3['0']['filemime'],field_mp3['0']['filesize'],field_mp3['0']['status'],field_mp3['0']['timestamp'],field_mp3['0']['list'],field_mp3['0']['data'],field_artiste['0']['value'],field_ordre['0']['value'],field_article['0']['nid'],field_compositeur['0']['value'],field_genre['0']['value'],field_langue['0']['value'],_workflow,taxonomy['2']['61'],taxonomy['2']['114'],taxonomy['2']['126'],taxonomy['tags']['3'],taxonomy['tags']['4'],menu['link_title'],menu['mlid'],menu['plid'],menu['menu_name'],menu['weight'],menu['module'],menu['expanded'],menu['hidden'],menu['has_children'],menu['customized'],menu['parent_depth_limit'],taxonomy['2']['113'],taxonomy['2']['55'],taxonomy['2']['57'],taxonomy['2']['124'],taxonomy['2']['54'],taxonomy['2']['79'],taxonomy['2']['125'],field_langue['1']['value'],taxonomy['2']['52'],taxonomy['2']['50'],taxonomy['2']['53'],taxonomy['2']['48'],taxonomy['2']['58'],taxonomy['2']['63'],field_mp3['0'],taxonomy['2']['51'],taxonomy['2']['62'],field_mp3['0']['data']['description'],field_genre['1']['value']
1008,corpus,fr,4,1,1271082550,1389890736,0,0,0,0,0,0,1008,0,He hadn't been there before,"<p>Cathy Berbérian, extrait de la pièce <em>Recital for Cathy</em> de Luciano Berio &amp; Kurt Weill, 1968-1972</p>","<p>Cathy Berbérian, extrait de la pièce <em>Recital for Cathy</em> de Luciano Berio &amp; Kurt Weill, 1968-1972</p>",Importerad by corpus importation module by admin | 2010-04-12 16:29:09 +0200.,1389890736,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/timbres/track-he-hadnt-been-there,880,4,He_hadnt_been_there_before_0.mp3,sites/default/files/corpus/He_hadnt_been_there_before_0.mp3,audio/mpeg,920663,1,1271082550,1,NULL,Cathy Berberian,NULL,NULL,NULL,108,133,4,,,,Musique,anglais,,0,0,primary-links,0,menu,0,0,0,0,8,,,57,,,,,,,,,,,,,,,,
1009,corpus,fr,4,1,1271082551,1389890736,0,0,0,0,0,0,1009,0,Hold & Release,"<p>Pierre Raymonde, extrait de <em>Erotic Aerobics</em> de Pierre Raymonde and Bugs Bower, 1982</p>","<p>Pierre Raymonde, extrait de <em>Erotic Aerobics</em> de Pierre Raymonde and Bugs Bower, 1982</p>",Importerad by corpus importation module by admin | 2010-04-12 16:29:10 +0200.,1389890736,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/projections/track-hold-release,881,4,Hold__Release_0.mp3,sites/default/files/corpus/Hold__Release_0.mp3,audio/mpeg,740393,1,1271082551,1,NULL,Disque,NULL,NULL,NULL,77,133,3,,,126,tutoriel,anglais,,0,0,primary-links,0,menu,0,0,0,0,8,,,57,,,,,,,,,,,,,,,,
1010,corpus,fr,4,1,1271082552,1389890736,0,0,0,0,0,0,1010,0,I come from...,"<p>Amy Walker, extrait de la vidéo <em>21 Accents</em> postée sur YouTube, 2008</p>","<p>Amy Walker, extrait de la vidéo <em>21 Accents</em> postée sur YouTube, 2008</p>",Importerad by corpus importation module by admin | 2010-04-12 16:29:11 +0200.,1389890736,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/melodies/track-i-come,882,4,I_come_from....mp3,sites/default/files/corpus/I_come_from....mp3,audio/mpeg,779658,1,1271082552,1,NULL,Amy Walker,NULL,NULL,Olivier Normand,72,133,3,,114,,performance,anglais,,0,0,primary-links,0,menu,0,0,0,0,8,,,,124,,,,,,,,,,,,,,,
1012,corpus,fr,4,1,1271082554,1389890737,0,0,0,0,0,0,1012,0,J'me sens de plus en plus seule,"<p>Alexandra Viau, extrait de <em>Alexandra, une lettre d'amour audio</em> de Alexandra Viau et Cédric Chabuel, Arte Radio, 2003</p>","<p>Alexandra Viau, extrait de <em>Alexandra, une lettre d'amour audio</em> de Alexandra Viau et Cédric Chabuel, Arte Radio, 2003</p>",Importerad by corpus importation module by admin | 2010-04-12 16:29:13 +0200.,1389890737,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/projections/track-jme-sens-de-plus-en-plus-seule,884,4,Jviens_juste_de_mreveiller.mp3,sites/default/files/corpus/Jviens_juste_de_mreveiller.mp3,audio/mpeg,1346709,1,1271082554,1,NULL,Alexandra Viau,NULL,NULL,NULL,95,130,3,,,126,Message,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,57,,,,,,,,,,,,,,,,
1013,corpus,fr,4,1,1271082555,1389890737,0,0,0,0,0,0,1013,0,Je m'appelle Sylvie Caspar,"<p>Sylvie Caspar, extrait de <em>Sylvie, la voix d'Arte</em> de Sylvain Gire et Christophe Rault, Arte Radio, 2002</p>","<p>Sylvie Caspar, extrait de <em>Sylvie, la voix d'Arte</em> de Sylvain Gire et Christophe Rault, Arte Radio, 2002</p>",Importerad by corpus importation module by admin | 2010-04-12 16:29:14 +0200.,1389890737,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/timbres/track-je-mappelle-sylvie-caspar,885,4,Je_mappelle_Sylvie_Caspar.mp3,sites/default/files/corpus/Je_mappelle_Sylvie_Caspar.mp3,audio/mpeg,358289,1,1271082555,1,NULL,Sylvie Caspar,NULL,NULL,Jeanne Robet,131,130,3,,,,interview,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,57,,,,,,,,,,,,,,,,
1016,corpus,fr,4,1,1271082558,1389890737,0,0,0,0,0,0,1016,0,Le cri qui va dedans,"<p>Eyesea, extrait de la version acapella de <em>Phobohunt</em>, YouTube, 2009</p>","<p>Eyesea, extrait de la version acapella de <em>Phobohunt</em>, YouTube, 2009</p>",Importerad by corpus importation module by admin | 2010-04-12 16:29:18 +0200.,1389890737,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/timbres/track-le-cri-qui-va-dedans,888,4,Le_cri_qui_va_dedans.mp3,sites/default/files/corpus/Le_cri_qui_va_dedans.mp3,audio/mpeg,936544,1,1271082559,1,NULL,Eyesea,NULL,NULL,Grégory Castéra,108,142,3,,,,Musique,allemand,,0,0,primary-links,0,menu,0,0,0,0,8,,,57,,,,,,,,,,,,,,,,
1017,corpus,fr,4,1,1271082559,1389890737,0,0,0,0,0,0,1017,0,Mademoiselle,"<p>Arletty, extrait de l'émission <em>Le jeu du téléphone</em>, années 60</p>","<p>Arletty, extrait de l'émission <em>Le jeu du téléphone</em>, années 60</p>",Importerad by corpus importation module by admin | 2010-04-12 16:29:19 +0200.,1389890737,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/timbres/track-mademoiselle,889,4,Mademoiselle_0.mp3,sites/default/files/corpus/Mademoiselle_0.mp3,audio/mpeg,1112379,1,1271082560,1,NULL,Arletty,NULL,NULL,NULL,96,130,4,,,,Radio,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,57,,,,,,,,,,,,,,,,
1018,corpus,fr,4,1,1271082561,1389890737,0,0,0,0,0,0,1018,0,Microphone à ruban,"<p>Pierre Schaeffer, source inconnue</p>","<p>Pierre Schaeffer, source inconnue</p>",Importerad by corpus importation module by admin | 2010-04-12 16:29:20 +0200.,1389890737,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/timbres/track-microphone-ruban,890,4,Microphe_a_ruban.mp3,sites/default/files/corpus/Microphe_a_ruban.mp3,audio/mpeg,2367299,1,1271082561,1,NULL,NULL,NULL,NULL,NULL,96,130,4,,,,Radio,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,57,,,,,,,,,,,,,,,,
1019,corpus,fr,4,1,1271082562,1389890737,0,0,0,0,0,0,1019,0,Modificateur de voix,"<p>Extrait de l'émission <em>La Minute de connaissance</em> sur YouTube, 2009</p>","<p>Extrait de l'émission <em>La Minute de connaissance</em> sur YouTube, 2009</p>",Importerad by corpus importation module by admin | 2010-04-12 16:29:21 +0200.,1389890737,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/timbres/track-modificateur-de-voix,891,4,Modificateur_de_voix.mp3,sites/default/files/corpus/Modificateur_de_voix.mp3,audio/mpeg,294930,1,1271082562,1,NULL,NULL,NULL,NULL,NULL,94,130,3,,,,Télévision,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,57,,,,,,,,,,,,,,,,
1021,corpus,fr,4,1,1271082589,1389890737,0,0,0,0,0,0,1021,0,Patronne de la radio,"<p>Auguste Branly, extrait du coffret <em>Pierre Schaeffer :&nbsp;10 ans d'essais radiophoniques 1942-1952</em></p>","<p>Auguste Branly, extrait du coffret <em>Pierre Schaeffer :&nbsp;10 ans d'essais radiophoniques 1942-1952</em></p>",Importerad by corpus importation module by admin | 2010-04-12 16:29:48 +0200.,1389890737,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/timbres/track-patronne-de-la-radio,893,4,Patronne_de_la_radio.mp3,sites/default/files/corpus/Patronne_de_la_radio.mp3,audio/mpeg,966238,1,1271082589,1,NULL,Auguste Branly,NULL,NULL,Joris Lacoste,90,130,4,,,,Discours,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,57,,,,,,,,,,,,,,,,
1404,corpus,fr,4,1,1296888913,1389890754,0,1,0,0,0,0,1404,0,Ces pulsions de haine affreuse,"<p>Catherine Chalier, extrait de l'émission <em>Les Nouveaux chemins de la connaissance</em>, France Culture, 2010</p>","<p>Catherine Chalier, extrait de l'émission <em>Les Nouveaux chemins de la connaissance</em>, France Culture, 2010</p>",,1389890754,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/residus/track-ces-pulsions-de-haine-affreuse,1070,4,catherine_chalier.mp3,sites/default/files/corpus/catherine_chalier.mp3,audio/mpeg,2914272,1,1297063865,1,NULL,Catherine Chalier,NULL,NULL,NULL,131,130,3,,,,interview,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,,58,,,,,,
1026,corpus,fr,4,1,1271082592,1389890737,0,0,0,0,0,0,1026,0,Trois âges de Marguerite Duras,"<div id=""magicdomid102""><span>Marguerite Duras en 1950, 1986, 1990, montage à partir d'entretiens radiophoniques, 2010</span></div>","<div id=""magicdomid102""><span>Marguerite Duras en 1950, 1986, 1990, montage à partir d'entretiens radiophoniques, 2010</span></div>",Importerad by corpus importation module by admin | 2010-04-12 16:29:52 +0200.,1389890737,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/timbres/track-trois-ages-de-marguerite-duras,1415,4,les_trois_ages_de_marguerite.mp3,sites/default/files/corpus/les_trois_ages_de_marguerite.mp3,audio/mpeg,3644671,1,1297866711,1,NULL,Marguerite Duras,NULL,NULL,NULL,131,130,4,,,,interview,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,57,,,,,,,,,,,,,,,,
1027,corpus,fr,4,1,1271082593,1389890737,0,0,0,0,0,0,1027,0,Sangoku,"<p>Yves Lecoq, extrait de la performance <em>Un homme public</em> de Philippe Parreno (collection Frac Bourgogne), 1994</p>","<p>Yves Lecoq, extrait de la performance <em>Un homme public</em> de Philippe Parreno (collection Frac Bourgogne), 1994</p>",Importerad by corpus importation module by admin | 2010-04-12 16:29:53 +0200.,1389890737,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/timbres/track-sangoku,899,4,Sangoku.mp3,sites/default/files/corpus/Sangoku.mp3,audio/mpeg,2436421,1,1271082593,1,NULL,Philippe Parreno / Yves Lecoq,NULL,NULL,Grégory Castéra,72,167,3,,,,performance,française,,0,0,primary-links,0,menu,0,0,0,0,8,,,57,,,,,,,,,,,,,,,,
1028,corpus,fr,4,1,1271082594,1389890737,0,0,0,0,0,0,1028,0,Timeless town,"<p>Leona Anderson, extrait du disque <em>Music to suffer by</em>, 1957</p>","<p>Leona Anderson, extrait du disque <em>Music to suffer by</em>, 1957</p>",Importerad by corpus importation module by admin | 2010-04-12 16:29:53 +0200.,1389890737,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/timbres/track-timeless-town,900,4,Timeless_town.mp3,sites/default/files/corpus/Timeless_town.mp3,audio/mpeg,512192,1,1271082594,1,NULL,Leona Anderson,NULL,NULL,Grégory Castéra,108,130,3,,,,Musique,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,57,,,,,,,,,,,,,,,,
1030,corpus,fr,4,1,1271082595,1389890737,0,0,0,0,0,0,1030,0,Une énorme boule de feu,"<p>Maurice Serfati et Henri Virlogeux, extrait du disque <em>L'Étoile mystérieuse</em>, 1962</p>","<p>Maurice Serfati et Henri Virlogeux, extrait du disque <em>L'Étoile mystérieuse</em>, 1962</p>",Importerad by corpus importation module by admin | 2010-04-12 16:29:55 +0200.,1389890737,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/timbres/track-une-enorme-boule-de-feu,902,4,Une_enorme_boule_de_feu_0.mp3,sites/default/files/corpus/Une_enorme_boule_de_feu_0.mp3,audio/mpeg,911516,1,1271082596,1,NULL,Maurice Serfati et Henri Virlogeux,NULL,NULL,NULL,64,130,3,,,,théâtre,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,57,,,,,,,,,,,,,,,,
1031,corpus,fr,4,1,1271082596,1389890737,0,0,0,0,0,0,1031,0,Une petite audition,"<p>Françoise Rosay, extrait de l'émission <em>Un dimanche dans un fauteuil</em>, ORTF, années 60</p>","<p>Françoise Rosay, extrait de l'émission <em>Un dimanche dans un fauteuil</em>, ORTF, années 60</p>",Importerad by corpus importation module by admin | 2010-04-12 16:29:56 +0200.,1389890737,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/timbres/track-une-petite-audition,903,4,Une_petite_audition_0.mp3,sites/default/files/corpus/Une_petite_audition_0.mp3,audio/mpeg,999619,1,1271082596,1,NULL,Françoise Rosay,NULL,NULL,NULL,92,NULL,4,,,,audiovisuel_émission,,,0,0,primary-links,0,menu,0,0,0,0,8,,,57,,,,,,,,,,,,,,,,
1032,corpus,fr,4,1,1271082597,1389890737,0,0,0,0,0,0,1032,0,Une voix de vieillard,"<p>Edouard Baer, extrait d'un enregistrement personnel d'Aurélie Djian, années 2000</p>","<p>Edouard Baer, extrait d'un enregistrement personnel d'Aurélie Djian, années 2000</p>",Importerad by corpus importation module by admin | 2010-04-12 16:29:57 +0200.,1389890737,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/timbres/track-une-voix-de-vieillard,904,4,Une_voix_de_veillard.mp3,sites/default/files/corpus/Une_voix_de_veillard.mp3,audio/mpeg,600332,1,1271082598,1,NULL,Edouard Baer,NULL,NULL,NULL,131,130,4,,,,interview,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,57,,,,,,,,,,,,,,,,
1033,corpus,fr,4,1,1271082598,1389890737,0,0,0,0,0,0,1033,0,Voix abîmée,"<p>Jeanne Robet, enregistrement personnel, années 2000</p>","<p>Jeanne Robet, enregistrement personnel, années 2000</p>",Importerad by corpus importation module by admin | 2010-04-12 16:29:58 +0200.,1389890737,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/timbres/track-voix-abimee,905,4,Voix_abimee_0.mp3,sites/default/files/corpus/Voix_abimee_0.mp3,audio/mpeg,393479,1,1271082599,1,NULL,Jeanne Robet,NULL,NULL,Jeanne Robet,68,130,3,,,,quotidien,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,57,,,,,,,,,,,,,,,,
1034,corpus,fr,4,1,1271082599,1389890737,0,0,0,0,0,0,1034,0,Vos chemins de traverse,"<p>Macha Béranger, extrait du générique de l'émission <em>Allô Macha</em>,&nbsp;France Inter, 1977-2006</p>","<p>Macha Béranger, extrait du générique de l'émission <em>Allô Macha</em>,&nbsp;France Inter, 1977-2006</p>",Importerad by corpus importation module by admin | 2010-04-12 16:29:59 +0200.,1389890737,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/projections/track-vos-chemins-de-traverse,906,4,allo_macha.mp3,sites/default/files/corpus/allo_macha.mp3,audio/mpeg,442523,1,1271082600,1,NULL,Macha Béranger,NULL,NULL,Grégory Castéra,96,130,3,,,126,Radio,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,57,,,,,,,,,,,,,,,,
1035,corpus,fr,4,1,1271082601,1389890737,0,0,0,0,0,0,1035,0,Carte Noire,"<p>Pierre-Alain de Garrigues, spot publicitaire radio, années 2000</p>","<p>Pierre-Alain de Garrigues, spot publicitaire radio, années 2000</p>",Importerad by corpus importation module by admin | 2010-04-12 16:30:00 +0200.,1389890737,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/timbres/track-carte-noire,907,4,carte_noire.mp3,sites/default/files/corpus/carte_noire.mp3,audio/mpeg,488085,1,1271082601,1,NULL,Pierre-Alain de Garrigues,NULL,NULL,Grégory Castéra,102,130,3,,,,Publicité,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,57,,,,,,,,,,,,,,,,
1036,corpus,fr,4,1,1271082602,1389890737,0,0,0,0,0,0,1036,0,Opération larynx,"<p>Extrait d'un entretien avec un homme ayant subi une ablation du larynx, source inconnue, années 60</p>","<p>Extrait d'un entretien avec un homme ayant subi une ablation du larynx, source inconnue, années 60</p>",Importerad by corpus importation module by admin | 2010-04-12 16:30:01 +0200.,1389890737,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/timbres/track-operation-larynx,908,4,operation_larynx.mp3,sites/default/files/corpus/operation_larynx.mp3,audio/mpeg,339731,1,1271082602,1,NULL,NULL,NULL,NULL,NULL,131,130,3,,,,interview,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,57,,,,,,,,,,,,,,,,
1037,corpus,fr,4,1,1271084173,1389890737,0,1,0,0,0,0,1037,0,L'état le plus gluant,"<p>Paul Claudel, extrait d'un entretien avec Jacques Madaule et Pierre Schaeffer, 1944</p>","<p>Paul Claudel, extrait d'un entretien avec Jacques Madaule et Pierre Schaeffer, 1944</p>",,1389890737,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/ponctuations/track-letat-le-plus-gluant,910,4,Letat_le_plus_gluant.mp3,sites/default/files/corpus/Letat_le_plus_gluant.mp3,audio/mpeg,1229575,1,1271084157,1,NULL,Paul Claudel,NULL,NULL,Joris Lacoste,131,130,3,,,,interview,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,,,63,,,,,
1059,corpus,fr,4,1,1276525091,1389890739,0,1,0,0,0,0,1059,0,La ronde des mots,"<p>Bernard Pivot, extrait de <em>La Dictée d'Amiens</em>, 2005</p>","<p>Bernard Pivot, extrait de <em>La Dictée d'Amiens</em>, 2005</p>",,1389890739,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/ponctuations/track-la-ronde-des-mots,1187,4,la_ronde_des-mots.mp3,sites/default/files/corpus/la_ronde_des-mots.mp3,audio/mpeg,4867191,1,1297080745,1,NULL,Bernard Pivot,15,NULL,NULL,141,130,3,,,,instruction,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,79,,,,,,,,63,,,,,
1099,corpus,fr,4,1,1280995048,1389890740,0,0,0,0,0,0,1099,0,Tous ces vieux pointeurs,"<p>Rohff, extrait de la vidéo <em>Rohff répond à ses détracteurs</em> postée sur YouTube, 2007</p>","<p>Rohff, extrait de la vidéo <em>Rohff répond à ses détracteurs</em> postée sur YouTube, 2007</p>",Importerad by corpus importation module by admin | 2010-08-05 09:57:27 +0200.,1389890740,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/saturations/track-tous-ces-vieux-pointeurs,965,4,Tous_ces_vieux_pointeurs.mp3,sites/default/files/corpus/Tous_ces_vieux_pointeurs.mp3,audio/mpeg,867077,1,1280995049,1,NULL,Rohff,NULL,1093,Constantin Alexandrakis,95,130,3,,,,Message,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,50,,,,,,,,,
1100,corpus,fr,4,1,1280995051,1389890740,0,0,0,0,0,0,1100,0,Vous allez manger avec des baguettes,"<p>Daniel Cohn-Bendit, extrait d'une intervention au Parlement européen, 2008</p>","<p>Daniel Cohn-Bendit, extrait d'une intervention au Parlement européen, 2008</p>",Importerad by corpus importation module by admin | 2010-08-05 09:57:30 +0200.,1389890740,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/saturations/track-vous-allez-manger-avec-des-baguettes,966,4,Vous_allez_manger_avec_des_baguettes.mp3,sites/default/files/corpus/Vous_allez_manger_avec_des_baguettes.mp3,audio/mpeg,355495,1,1280995052,1,NULL,Cohn-Bendit,NULL,NULL,Constantin Alexandrakis,90,130,3,,,,Discours,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,50,,,,,,,,,
1105,corpus,fr,4,1,1283018597,1389890740,0,1,0,0,0,0,1105,0,Des silences médiatiques,"<p>Extrait de l'émission <em>Les Pieds sur Terre</em>, France Culture, 2010</p>","<p>Extrait de l'émission <em>Les Pieds sur Terre</em>, France Culture, 2010</p>",,1389890740,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/espacements/track-des-silences-mediatiques,970,4,esp-silences_mediatiques.mp3,sites/default/files/corpus/esp-silences_mediatiques.mp3,audio/mpeg,456526,1,1283018597,1,NULL,NULL,NULL,NULL,NULL,96,NULL,3,,,,Radio,,,0,0,primary-links,0,menu,0,0,0,0,8,,55,,,,,,,,,,,,,,,,,
1111,corpus,fr,4,1,1291405061,1389890741,0,0,0,0,0,0,1111,0,Amie was brave,"<p>Témoignage, extrait du film <em>Grizzly Man</em> de Werner Herzog, 2005</p>","<p>Témoignage, extrait du film <em>Grizzly Man</em> de Werner Herzog, 2005</p>",Importerad by corpus importation module by admin | 2010-12-03 20:37:40 +0100.,1389890741,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/saturations/track-amie-was-brave,977,4,Amie_was_brave.mp3,sites/default/files/corpus/Amie_was_brave.mp3,audio/mpeg,297012,1,1291405062,1,NULL,Kathleen Parker (?),NULL,NULL,Fredéric Danos,128,133,3,,,,Film,anglais,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,50,,,,,,,,,
1112,corpus,fr,4,1,1291405062,1389890741,0,0,0,0,0,0,1112,0,Are you fuckin' kidding me,"<p>Amber, extrait de l'émission <em>Big Brother 8</em>, CBS, 2007</p>","<p>Amber, extrait de l'émission <em>Big Brother 8</em>, CBS, 2007</p>",Importerad by corpus importation module by admin | 2010-12-03 20:37:42 +0100.,1389890741,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/saturations/track-are-you-fuckin-kidding-me,978,4,Are_you_fuckin_kidding_me.mp3,sites/default/files/corpus/Are_you_fuckin_kidding_me.mp3,audio/mpeg,1362957,1,1291405062,1,NULL,"Amber (de ""BigBrother"")",NULL,NULL,Constantin Alexandrakis,151,133,3,,,,conversation,anglais,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,50,,,,,,,,,
1113,corpus,fr,4,1,1291405063,1389890741,0,0,0,0,0,0,1113,0,Axtherastical,"<p>Jaap Blonk, extrait du disque<em> Flux de bouche</em>, 1993</p>","<p>Jaap Blonk, extrait du disque<em> Flux de bouche</em>, 1993</p>",Importerad by corpus importation module by admin | 2010-12-03 20:37:42 +0100.,1389890741,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/saturations/track-axtherastical,1473,13,4_axtherastical.mp3,sites/default/files/corpus/4_axtherastical.mp3,audio/mpeg,2686349,1,1331743333,1,NULL,Jaap Blonk,NULL,NULL,Constantin Alexandrakis,70,171,2,,,,poésie,inconnue,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,50,,,,,,,,,
1114,corpus,fr,4,1,1291405063,1389890741,0,0,0,0,0,0,1114,0,Ma douleur aujourd'hui,"<p>Gerard Lanvin, Benoit Poelvoorde, extrait de l'émission <em>Le 23-15</em>, France 2, 2002</p>","<p>Gerard Lanvin, Benoit Poelvoorde, extrait de l'émission <em>Le 23-15</em>, France 2, 2002</p>",Importerad by corpus importation module by admin | 2010-12-03 20:37:43 +0100.,1389890741,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/residus/track-ma-douleur-aujourdhui,1375,4,ce_film_cest_une_comedie_daction_0.mp3,sites/default/files/corpus/ce_film_cest_une_comedie_daction_0.mp3,audio/mpeg,4824385,1,1297181713,1,NULL,"Gerard Lanvin, Benoit Poelvoorde",NULL,NULL,Frédéric Danos,94,130,3,,,,Télévision,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,,58,,,,,,
1116,corpus,fr,4,1,1291405065,1389890741,0,0,0,0,0,0,1116,0,Fucking girls,"<p>Extrait d'un concert de Nirvana, 1989</p>","<p>Extrait d'un concert de Nirvana, 1989</p>",Importerad by corpus importation module by admin | 2010-12-03 20:37:44 +0100.,1389890741,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/saturations/track-fucking-girls,982,4,Fucking_girls.mp3,sites/default/files/corpus/Fucking_girls.mp3,audio/mpeg,4540086,1,1291405065,1,NULL,Kurt cobain,NULL,NULL,Constantin Alexandrakis,151,133,3,,,,conversation,anglais,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,50,,,,,,,,,
1117,corpus,fr,4,1,1291405065,1389890741,0,0,0,0,0,0,1117,0,Fucking jump !,"Extrait de la vidéo <em>Yelling at cats</em> postée sur YouTube, 2006","Extrait de la vidéo <em>Yelling at cats</em> postée sur YouTube, 2006",Importerad by corpus importation module by admin | 2010-12-03 20:37:45 +0100.,1389890741,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/saturations/track-fucking-jump,983,4,Fucking_jump_.mp3,sites/default/files/corpus/Fucking_jump_.mp3,audio/mpeg,1388157,1,1291405066,1,NULL,Anonyme,NULL,NULL,Constantin Alexandrakis,72,133,3,,,,performance,anglais,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,50,,,,,,,,,
